molecule_chembl_id,canonical_smiles,IC50,units,pIC50
CHEMBL128432,CN(C)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,45.0,nM,7.347
CHEMBL79704,O=C(O)CCc1c(SSc2[nH]c3ccccc3c2CCC(=O)O)[nH]c2ccccc12,4200.0,nM,5.377
CHEMBL116525,CC#CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,910.0,nM,6.041
CHEMBL323630,CN(C)C/C=C/C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,650.0,nM,6.187
CHEMBL312247,COC(=O)CCC1(CCC(=O)OC)C(S)=Nc2ccccc21,100000.0,nM,4.0
CHEMBL424252,CCN(CC)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OC,1910.0,nM,5.719
CHEMBL324718,C=CC(=O)Nc1cc2c(Nc3cccc(Br)c3)c(C#N)cnc2cc1OC,810.0,nM,6.092
CHEMBL114490,COc1cc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,2320.0,nM,5.635
CHEMBL113902,C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)c(C#N)cnc2cc1OCC,7500.0,nM,5.125
CHEMBL114392,C=C(CN1CCOCC1)C(=O)Nc1ccc2ncc(C#N)c(Nc3ccc(F)c(Cl)c3)c2c1,2700.0,nM,5.569
CHEMBL94061,CN(C)C/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,11.0,nM,7.959
CHEMBL340399,Cc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,7.2,nM,8.143
CHEMBL52076,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,10.0,nM,8.0
CHEMBL52076,Nc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,110.0,nM,6.959
CHEMBL127611,CN(CC(O)C(O)C(O)C(O)CO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,3.2,nM,8.495
CHEMBL82640,O=C(O)CCC1(CCC(=O)O)C(S)=Nc2ccccc21,100000.0,nM,4.0
CHEMBL81664,Cc1cccc2c(CCC(=O)O)c(SSc3[nH]c4c(C)cccc4c3CCC(=O)O)[nH]c12,1500.0,nM,5.824
CHEMBL113900,CC(C)N(CC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1)C(C)C,250.0,nM,6.602
CHEMBL118000,N#Cc1cnc2ccc(NC(=O)/C=C/CN3CCOCC3)cc2c1Nc1ccc(F)c(Cl)c1,2290.0,nM,5.64
CHEMBL126623,Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,1.9,nM,8.721
CHEMBL126623,Brc1cccc(Nc2ncnc3cc(NCCCN4CCOCC4)ncc23)c1,8.1,nM,8.092
CHEMBL126903,CN(CC(=O)O)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1,16.0,nM,7.796
CHEMBL84143,Cn1c(SSc2c(CCC(=O)O)c3ccccc3n2C)c(CCC(=O)O)c2ccccc21,3100.0,nM,5.509
CHEMBL127086,O=C(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,0.61,nM,9.215
CHEMBL127086,O=C(O)CCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,11400.0,nM,4.943
CHEMBL83429,O=C(O)CC1C(S)=Nc2ccccc21,14900.0,nM,4.827
CHEMBL312001,COC(=O)CC1C(S)=Nc2ccccc21,100000.0,nM,4.0
CHEMBL263788,COc1cc2ncc(C#N)c(Nc3cccc(Br)c3)c2cc1NC(=O)/C=C/CN(C)C,790.0,nM,6.102
CHEMBL338175,O=C(O)CNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,1.5,nM,8.824
CHEMBL83838,COC(=O)Cc1c(SSc2[nH]c3ccccc3c2CC(=O)OC)[nH]c2ccccc12,18000.0,nM,4.745
CHEMBL414631,COCOC#CC(=O)Nc1ccc2ncc(C#N)c(Nc3cccc(Br)c3)c2c1,330.0,nM,6.481
CHEMBL355330,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCC1,300.0,nM,6.523
CHEMBL543457,CN(C)CCNc1[nH]cnc2c3ccccc3nc1-2.Cl,100000.0,nM,4.0
CHEMBL170724,COc1ccc(-c2cn(C3CCCC3)c3ncnc(N)c23)cc1,570.0,nM,6.244
CHEMBL168550,COc1cccc(-c2cn(C3CC(CNCCO)C3)c3ncnc(N)c23)c1,490.0,nM,6.31
CHEMBL153525,Brc1cccc(Nc2ncnc3ccc4cc[nH]c4c23)c1,1.24,nM,8.907
CHEMBL3085277,C[C@H](Nc1ncnc2c1sc1ccccc12)c1ccccc1,538.0,nM,6.269
CHEMBL152905,Nc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,0.27,nM,9.569
CHEMBL152905,Nc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,86.0,nM,7.066
CHEMBL100714,COc1ccc(Nc2ncnc3cc(OC)c(OC)cc23)cc1OC,2800.0,nM,5.553
CHEMBL168555,COc1ccc(CC(CO)n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)cc1,9700.0,nM,5.013
CHEMBL168382,COc1cccc(-c2cn(C3CCCC3)c3ncnc(N)c23)c1,460.0,nM,6.337
CHEMBL168285,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC(O)C1,790.0,nM,6.102
CHEMBL352801,COc1cccc(-c2cn(C3CC(CO)C3)c3ncnc(N)c23)c1,420.0,nM,6.377
CHEMBL95692,COc1nccc(-c2c(-c3ccc(F)cc3)ncn2C2CCNCC2)n1,10.0,nM,8.0
CHEMBL29197,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,0.025,nM,10.602
CHEMBL357326,CCOC(C)=O.CN(C)CCNc1[nH]cnc2nc3ccccc3c1-2,10000.0,nM,5.0
CHEMBL448730,CCN(CC)CCn1c2ccccc2c2c(Nc3cccc(Br)c3)ncnc21,4100.0,nM,5.387
CHEMBL544867,Cc1cccc(Nc2ncnc3c2sc2ccc([N+](=O)[O-])cc23)c1.Cl,11.0,nM,7.959
CHEMBL538814,Cl.O=[N+]([O-])c1ccc2sc3c(Nc4cccc(C(F)(F)F)c4)ncnc3c2c1,460.0,nM,6.337
CHEMBL431818,COc1ccc(Oc2ncnc3cc(OC)c(OC)cc23)cc1OC,100000.0,nM,4.0
CHEMBL348003,c1ccc2c3nc[nH]c(NC4CCCCC4)c-3nc2c1,100000.0,nM,4.0
CHEMBL542755,COc1cccc2sc3c(Nc4cccc(Br)c4)ncnc3c12.Cl,20.0,nM,7.699
CHEMBL53753,CNc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,0.008,nM,11.097
CHEMBL153206,COc1ccc2[nH]c3ncnc(Nc4cccc(Br)c4)c3c2c1,1.2,nM,8.921
CHEMBL153206,COc1ccc2[nH]c3ncnc(Nc4cccc(Br)c4)c3c2c1,13.0,nM,7.886
CHEMBL346846,COc1ccc2c(c1)sc1c(Nc3cccc(Br)c3)ncnc12,80.0,nM,7.097
CHEMBL169467,COc1ccc(CC(CO)n2cc(-c3cccc(O)c3)c3c(N)ncnc32)cc1,3400.0,nM,5.469
CHEMBL168266,Nc1ncnc2c1c(-c1ccccc1)cn2C1CC(O)C1,2820.0,nM,5.55
CHEMBL153739,CN(C)c1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,19.8,nM,7.703
CHEMBL354310,COc1cccc(-c2cn(C3CC(C(=O)NCCO)C3)c3ncnc(N)c23)c1,330.0,nM,6.481
CHEMBL152984,Cn1c2ccccc2c2c(Nc3cccc(Br)c3)ncnc21,742.0,nM,6.13
CHEMBL152984,Cn1c2ccccc2c2c(Nc3cccc(Br)c3)ncnc21,769.0,nM,6.114
CHEMBL555739,Cc1nc(Nc2cccc(Br)c2)c2c(n1)[nH]c1ccccc12.Cl,10000.0,nM,5.0
CHEMBL544640,Cl.c1ccc(Nc2[nH]cnc3c4ccccc4nc2-3)cc1,2110.0,nM,5.676
CHEMBL150280,c1ccc(Nc2[nH]cnc3nc4ccccc4c2-3)cc1,264.0,nM,6.578
CHEMBL553351,Cl.O=[N+]([O-])c1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,12.3,nM,7.91
CHEMBL150390,Clc1cccc(Nc2ncnc3c2sc2ncccc23)c1,1000.0,nM,6.0
CHEMBL98248,COc1cc2nccc(Nc3cccc(Br)c3)c2cc1OC,370.0,nM,6.432
CHEMBL98798,COc1cc2ncnc(Oc3cccc(Br)c3)c2cc1OC,70.0,nM,7.155
CHEMBL423224,Brc1cccc(Nc2[nH]cnc3nc4ccccc4c2-3)c1,31.0,nM,7.509
CHEMBL423224,Brc1cccc(Nc2[nH]cnc3nc4ccccc4c2-3)c1,630.0,nM,6.201
CHEMBL347282,Nc1ccc2sc3c(Nc4cccc(C(F)(F)F)c4)ncnc3c2c1,47.0,nM,7.328
CHEMBL357097,c1ccc(CNc2[nH]cnc3c4ccccc4nc2-3)cc1,460.0,nM,6.337
CHEMBL346863,Brc1cccc(Nc2ncnc3c2sc2ncsc23)c1.CO,40.0,nM,7.398
CHEMBL101581,COc1cc2nccc(Oc3cccc(Br)c3)c2cc1OC,2500.0,nM,5.602
CHEMBL169570,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCCC1,250.0,nM,6.602
CHEMBL415738,Cc1cccc(Nc2cc(NCCO)ncn2)c1,1.0,nM,9.0
CHEMBL153409,Brc1cccc(Nc2ncnc3c2sc2ncccc23)c1,732.0,nM,6.135
CHEMBL171256,COc1ccc(CC(CO)n2cc(-c3ccccc3)c3c(N)ncnc32)cc1,14400.0,nM,4.842
CHEMBL329672,Clc1cccc(Nc2ncnc3ccccc23)c1,23.0,nM,7.638
CHEMBL29197,COc1cc2ncnc(Nc3cccc(Br)c3)c2cc1OC,4.0,nM,8.398
CHEMBL166765,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCC1,600.0,nM,6.222
CHEMBL553137,Cl.Cn1c2ccccc2c2ncnc(Nc3cccc(Br)c3)c21,132.0,nM,6.879
CHEMBL169390,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCCC1,80.0,nM,7.097
CHEMBL40734,Brc1cccc(Nc2ncnc3cc4[nH]ccc4cc23)c1,0.39,nM,9.409
CHEMBL153170,Brc1cccc(Nc2ncnc3ccc4[nH]cnc4c23)c1,29.0,nM,7.538
CHEMBL355982,Brc1cccc(Nc2ncnc3sccc23)c1,35.0,nM,7.456
CHEMBL345988,Nc1nc(Nc2cccc(Br)c2)c2c(n1)[nH]c1ccccc12,147.0,nM,6.833
CHEMBL345988,Nc1nc(Nc2cccc(Br)c2)c2c(n1)[nH]c1ccccc12,493.0,nM,6.307
CHEMBL153518,CCN(CC)CCn1c2ccc(OC)cc2c2c(Nc3cccc(Br)c3)ncnc21,4270.0,nM,5.37
CHEMBL544868,Cl.O=[N+]([O-])c1ccc2sc3c(Nc4ccccc4)ncnc3c2c1,58.0,nM,7.237
CHEMBL97162,COc1nccc(-c2c(-c3ccc(F)cc3)ncn2[C@H]2CC[C@H](O)CC2)n1,83.0,nM,7.081
CHEMBL345294,Brc1cccc(Nc2ncnc3ccsc23)c1,11.0,nM,7.959
CHEMBL2093928,C[C@H](Nc1[nH]cnc2c3ccccc3nc1-2)c1ccccc1.Cl,419.0,nM,6.378
CHEMBL155278,Cc1cccc(Nc2ncnc3c2sc2ccc(N)cc23)c1,2.1,nM,8.678
CHEMBL155278,Cc1cccc(Nc2ncnc3c2sc2ccc(N)cc23)c1,98.0,nM,7.009
CHEMBL149512,Brc1cccc(Nc2ncnc3c2oc2ccccc23)c1,740.0,nM,6.131
CHEMBL98137,COc1ccc(Nc2ccnc3cc(OC)c(OC)cc23)cc1OC,80500.0,nM,4.094
CHEMBL170438,Nc1ncnc2c1c(-c1ccccc1)cn2C(CO)Cc1ccc(O)cc1,13200.0,nM,4.879
CHEMBL539822,Cl.Nc1ccc2c(c1)sc1c(Nc3cccc(Br)c3)ncnc12,0.47,nM,9.328
CHEMBL540082,Cl.O=[N+]([O-])c1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12,158.0,nM,6.801
CHEMBL356850,Brc1cccc(Nc2ncnc3c2sc2ccccc23)c1,1.8,nM,8.745
CHEMBL356850,Brc1cccc(Nc2ncnc3c2sc2ccccc23)c1,170.0,nM,6.77
CHEMBL357367,CCO.Nc1ccc2sc3c(Nc4ccccc4)ncnc3c2c1,9.4,nM,8.027
CHEMBL151593,CO.Nc1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12,2.7,nM,8.569
CHEMBL153419,c1ccc(CNc2ncnc3c2sc2ccccc23)cc1,191.0,nM,6.719
CHEMBL153573,Nc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F,1.0,nM,9.0
CHEMBL153573,Nc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F,42.0,nM,7.377
CHEMBL357570,CCNc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F.CCO,7.9,nM,8.102
CHEMBL357570,CCNc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F.CCO,85.0,nM,7.071
CHEMBL352954,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCCC1,500.0,nM,6.301
CHEMBL554983,Brc1cccc(Nc2[nH]cnc3c4ccccc4nc2-3)c1.Cl,72.0,nM,7.143
CHEMBL554983,Brc1cccc(Nc2[nH]cnc3c4ccccc4nc2-3)c1.Cl,93.0,nM,7.032
CHEMBL358934,CCO.CNc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,1.1,nM,8.959
CHEMBL358934,CCO.CNc1ccc2sc3c(Nc4cccc(Br)c4)ncnc3c2c1,33.0,nM,7.481
CHEMBL355191,COc1cccc(-c2cn(C3CCC3)c3ncnc(N)c23)c1,450.0,nM,6.347
CHEMBL540590,Cl.O=[N+]([O-])c1ccc2c(c1)sc1c(Nc3cccc(Br)c3)ncnc12,48.0,nM,7.319
CHEMBL544865,COc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1OC.Cl,444.0,nM,6.353
CHEMBL66031,Brc1cccc(Nc2ncnc3cc4[nH]cnc4cc23)c1,0.008,nM,11.097
CHEMBL39337,Brc1cccc(Nc2ncnc3cc4[nH]ncc4cc23)c1,0.44,nM,9.357
CHEMBL555921,COc1cccc2c1sc1c(Nc3cccc(Br)c3)ncnc12.Cl,12.6,nM,7.9
CHEMBL327300,COc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)cc1OC,100000.0,nM,4.0
CHEMBL327300,COc1ccc(Oc2ccnc3cc(OC)c(OC)cc23)cc1OC,10000.0,nM,5.0
CHEMBL171311,Nc1ncnc2c1c(-c1ccccc1)cn2C(CO)Cc1ccccc1,440.0,nM,6.357
CHEMBL166766,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCC1,730.0,nM,6.137
CHEMBL155100,Brc1cccc(Nc2ncnc3c2ccc2[nH]cnc23)c1,272.0,nM,6.565
CHEMBL2094036,C[C@@H](Nc1[nH]cnc2c3ccccc3nc1-2)c1ccccc1.Cl,100000.0,nM,4.0
CHEMBL169780,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCN(CCO)CC1,2540.0,nM,5.595
CHEMBL169780,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCN(CCO)CC1,10000.0,nM,5.0
CHEMBL355269,COc1cccc(-c2cn(C3CCN(CC(=O)N(C)C)CC3)c3ncnc(N)c23)c1,750.0,nM,6.125
CHEMBL169200,COc1cccc(-c2cn(C3CCN(CCO)CC3)c3ncnc(N)c23)c1,900.0,nM,6.046
CHEMBL169200,COc1cccc(-c2cn(C3CCN(CCO)CC3)c3ncnc(N)c23)c1,10000.0,nM,5.0
CHEMBL168829,Nc1ncnc2c1c(-c1ccccc1)cn2C1CCNC1,13400.0,nM,4.873
CHEMBL262276,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,800.0,nM,6.097
CHEMBL262276,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,10000.0,nM,5.0
CHEMBL303144,C[C@H](Nc1cc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)ccn1)c1ccccc1,10000.0,nM,5.0
CHEMBL169920,CN(C)C(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,500.0,nM,6.301
CHEMBL169920,CN(C)C(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,10000.0,nM,5.0
CHEMBL408683,NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,400.0,nM,6.398
CHEMBL408683,NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,10000.0,nM,5.0
CHEMBL355891,COC(=O)CN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)C1,830.0,nM,6.081
CHEMBL168661,COc1cccc(-c2cn(C3CCN(CCN(C)CCO)CC3)c3ncnc(N)c23)c1,295.0,nM,6.53
CHEMBL168661,COc1cccc(-c2cn(C3CCN(CCN(C)CCO)CC3)c3ncnc(N)c23)c1,7800.0,nM,5.108
CHEMBL305178,C[C@H](Nc1nccc(-c2c(-c3cccc(C(F)(F)F)c3)nc(C3CCNCC3)n2C)n1)c1ccccc1,10000.0,nM,5.0
CHEMBL355019,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,740.0,nM,6.131
CHEMBL355019,COC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,10000.0,nM,5.0
CHEMBL172514,COCCNCCN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,310.0,nM,6.509
CHEMBL172514,COCCNCCN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,10000.0,nM,5.0
CHEMBL354033,Nc1ncnc2c1c(-c1ccc(O)cc1)cn2C1CCNC1,2670.0,nM,5.573
CHEMBL355322,COc1cccc(-c2cn(C3CCN(CC(N)=O)C3)c3ncnc(N)c23)c1,440.0,nM,6.357
CHEMBL169519,COc1cccc(-c2cn(C3CCNC3)c3ncnc(N)c23)c1,1120.0,nM,5.951
CHEMBL263528,NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,170.0,nM,6.77
CHEMBL263528,NC(=O)CN1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)CC1,10000.0,nM,5.0
CHEMBL274732,COCCN(C)CCN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,930.0,nM,6.032
CHEMBL274732,COCCN(C)CCN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,10000.0,nM,5.0
CHEMBL171545,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCNC1,1530.0,nM,5.815
CHEMBL171545,Nc1ncnc2c1c(-c1cccc(O)c1)cn2C1CCNC1,10000.0,nM,5.0
CHEMBL169064,COc1cccc(-c2cn(C3CCN(CC(N)=O)CC3)c3ncnc(N)c23)c1,350.0,nM,6.456
CHEMBL168921,CC(C)(C)OC(=O)N1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,2200.0,nM,5.658
CHEMBL168921,CC(C)(C)OC(=O)N1CCC(n2cc(-c3cccc(O)c3)c3c(N)ncnc32)C1,10000.0,nM,5.0
CHEMBL169065,COC(=O)CN1CCC(n2cc(-c3cccc(OC)c3)c3c(N)ncnc32)CC1,1470.0,nM,5.833
CHEMBL10,C[S+]([O-])c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccncc3)[nH]2)cc1,96000.0,nM,4.018
CHEMBL353823,CC(C)(C)OC(=O)N1CCC(n2cc(-c3ccccc3)c3c(N)ncnc32)C1,8300.0,nM,5.081
